game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
201002240SAS,2010,Spurs,Thunder,H,0,95,87,W,0.63299531,8
201002250BOS,2010,Celtics,Cavaliers,H,0,88,108,L,0.47899044,-20
201002260HOU,2010,Spurs,Rockets,A,0,104,109,L,0.46652865,-5
201002260OKC,2010,Thunder,Timberwolves,H,0,109,92,W,0.88181233,17
201002260WAS,2010,Knicks,Wizards,A,0,118,116,W,0.32087886,2
201002270BOS,2010,Celtics,Nets,H,0,96,104,L,0.93290401,-8
201002270BOS,2010,Nets,Celtics,A,0,104,96,W,0.067095995,8
201002270NYK,2010,Knicks,Grizzlies,H,0,109,120,L,0.47439626,-11
201002280NJN,2010,Nets,Wizards,H,0,85,89,L,0.48521474,-4
201002280OKC,2010,Thunder,Raptors,H,0,119,99,W,0.7218892,20
201002280SAS,2010,Spurs,Suns,H,0,113,110,W,0.63721704,3
201003010CLE,2010,Knicks,Cavaliers,A,0,93,124,L,0.05404973,-31
201003010NOH,2010,Spurs,Pelicans,A,0,106,92,W,0.47663927,14
201003020DET,2010,Celtics,Pistons,A,0,105,100,W,0.6356889,5
201003020OKC,2010,Thunder,Kings,H,0,113,107,W,0.88869649,6
201003030BOS,2010,Celtics,Hornets,H,0,104,80,W,0.71077222,24
201003030DEN,2010,Thunder,Nuggets,A,0,90,119,L,0.32748866,-29
201003030NJN,2010,Nets,Cavaliers,H,0,92,111,L,0.09606193800000001,-19
201003030NYK,2010,Knicks,Pistons,H,0,128,104,W,0.61353147,24
201003050LAC,2010,Thunder,Clippers,A,0,104,87,W,0.64016032,17
201003050NJN,2010,Nets,Magic,H,0,87,97,L,0.14698073,-10
201003050PHI,2010,Celtics,Sixers,A,0,96,86,W,0.57478762,10
201003050SAS,2010,Spurs,Pelicans,H,0,102,91,W,0.7801224,11
201003050TOR,2010,Knicks,Raptors,A,0,96,102,L,0.20957661,-6
201003060MEM,2010,Spurs,Grizzlies,A,0,102,92,W,0.49720275,10
201003060NYK,2010,Nets,Knicks,A,0,113,93,W,0.23576671,20
201003060NYK,2010,Knicks,Nets,H,0,93,113,L,0.76423329,-20
201003070BOS,2010,Celtics,Wizards,H,0,86,83,W,0.87035787,3
201003070SAC,2010,Thunder,Kings,A,0,108,102,W,0.70293999,6
201003080CLE,2010,Spurs,Cavaliers,A,0,95,97,L,0.2083835,-2
201003080MEM,2010,Nets,Grizzlies,A,0,101,107,L,0.14751649,-6
201003080NYK,2010,Knicks,Hawks,H,0,99,98,W,0.27745587,1
201003090MIL,2010,Celtics,Bucks,A,0,84,86,L,0.3994031,-2
201003100BOS,2010,Celtics,Grizzlies,H,0,91,111,L,0.75815296,-20
201003100DAL,2010,Nets,Mavericks,A,0,87,96,L,0.068707943,-9
201003100OKC,2010,Thunder,Pelicans,H,0,98,83,W,0.77696383,15
201003100SAS,2010,Spurs,Knicks,H,0,97,87,W,0.89422256,10
201003100SAS,2010,Knicks,Spurs,A,0,87,97,L,0.10577744,-10
201003120BOS,2010,Celtics,Pacers,H,0,122,103,W,0.80750054,19
201003120MEM,2010,Knicks,Grizzlies,A,0,112,119,L,0.16112542,-7
201003120MIN,2010,Spurs,Timberwolves,A,0,103,85,W,0.7713213000000001,18
201003120OKC,2010,Thunder,Nets,H,0,104,102,W,0.91476321,2
201003120OKC,2010,Nets,Thunder,A,0,102,104,L,0.08523678800000001,-2
201003130DAL,2010,Knicks,Mavericks,A,0,128,94,W,0.08869797,34
201003130HOU,2010,Nets,Rockets,A,0,108,116,L,0.12735957,-8
201003130SAS,2010,Spurs,Clippers,H,0,118,88,W,0.88804066,30
201003140CLE,2010,Celtics,Cavaliers,A,0,93,104,L,0.16691756,-11
201003140OKC,2010,Thunder,Jazz,H,0,119,111,W,0.55157107,8
201003150BOS,2010,Celtics,Pistons,H,0,119,93,W,0.84927922,26
201003150PHI,2010,Knicks,Sixers,A,0,94,84,W,0.33671302,10
201003160MIA,2010,Spurs,Heat,A,0,88,76,W,0.45940101,12
201003160NJN,2010,Nets,Hawks,H,0,84,108,L,0.22369115,-24
201003170BOS,2010,Knicks,Celtics,A,0,97,109,L,0.18696636,-12
201003170BOS,2010,Celtics,Knicks,H,0,109,97,W,0.81303364,12
201003170CHA,2010,Thunder,Hornets,A,0,92,100,L,0.42071152,-8
201003170ORL,2010,Spurs,Magic,A,0,84,110,L,0.31688875,-26
201003170PHI,2010,Nets,Sixers,A,0,97,108,L,0.21322989,-11
201003190HOU,2010,Celtics,Rockets,A,0,94,87,W,0.41437072,7
201003190NYK,2010,Knicks,Sixers,H,0,92,88,W,0.64671189,4
201003190SAS,2010,Spurs,Warriors,H,0,147,116,W,0.87963945,31
201003190TOR,2010,Thunder,Raptors,A,0,115,89,W,0.57619339,26
201003200DAL,2010,Celtics,Mavericks,A,0,102,93,W,0.36768717,9
201003200NJN,2010,Nets,Raptors,H,0,90,100,L,0.41782242,-10
201003210ATL,2010,Spurs,Hawks,A,0,114,119,L,0.39233208,-5
201003210IND,2010,Thunder,Pacers,A,0,101,121,L,0.63468993,-20
201003210NYK,2010,Knicks,Rockets,H,0,112,116,L,0.488224,-4
201003220NJN,2010,Nets,Heat,H,0,89,99,L,0.26983556,-10
201003220OKC,2010,Thunder,Spurs,H,0,96,99,L,0.59957916,-3
201003220OKC,2010,Spurs,Thunder,A,0,99,96,W,0.40042084,3
201003220UTA,2010,Celtics,Jazz,A,0,97,110,L,0.2901063,-13
201003230NYK,2010,Knicks,Nuggets,H,0,109,104,W,0.31242326,5
201003240BOS,2010,Celtics,Nuggets,H,0,113,99,W,0.57955784,14
201003240NJN,2010,Nets,Kings,H,0,93,79,W,0.51155901,14
201003240OKC,2010,Thunder,Rockets,H,0,122,104,W,0.72027552,18
201003240SAS,2010,Spurs,Lakers,H,0,83,92,L,0.54485464,-9
201003260BOS,2010,Celtics,Kings,H,0,94,86,W,0.89032036,8
201003260NJN,2010,Nets,Pistons,H,0,118,110,W,0.54614002,8
201003260OKC,2010,Thunder,Lakers,H,0,91,75,W,0.47674745,16
201003260PHO,2010,Knicks,Suns,A,0,96,132,L,0.15810454,-36
201003260SAS,2010,Spurs,Cavaliers,H,0,102,97,W,0.43352339,5
201003270CHI,2010,Nets,Bulls,A,0,83,106,L,0.17425126,-23
201003280BOS,2010,Celtics,Spurs,H,0,73,94,L,0.60860705,-21
201003280BOS,2010,Spurs,Celtics,A,0,94,73,W,0.39139295,21
201003280OKC,2010,Thunder,Trailblazers,H,0,87,92,L,0.64944804,-5
201003290NJN,2010,Spurs,Nets,A,0,84,90,L,0.82942057,-6
201003290NJN,2010,Nets,Spurs,H,0,90,84,W,0.17057943,6
201003290UTA,2010,Knicks,Jazz,A,0,98,103,L,0.12216878,-5
201003300PHI,2010,Thunder,Sixers,A,0,111,93,W,0.60547554,18
201003310BOS,2010,Celtics,Thunder,H,0,104,109,L,0.60271871,-5
201003310BOS,2010,Thunder,Celtics,A,0,109,104,W,0.39728129,5
201003310NJN,2010,Nets,Suns,H,0,105,116,L,0.20473284,-11
201003310POR,2010,Knicks,Trailblazers,A,0,90,118,L,0.15256589999999998,-28
201003310SAS,2010,Spurs,Rockets,H,0,119,102,W,0.79890513,17
201004020BOS,2010,Celtics,Rockets,H,0,114,119,L,0.74336272,-5
201004020GSW,2010,Knicks,Warriors,A,0,117,128,L,0.38566327,-11
201004020SAS,2010,Spurs,Magic,H,0,112,100,W,0.5469479,12
201004030DAL,2010,Thunder,Mavericks,A,0,121,116,W,0.43128622,5
201004030NJN,2010,Nets,Pelicans,H,0,115,87,W,0.41695267,28
201004040BOS,2010,Celtics,Cavaliers,H,0,117,113,W,0.35903606,4
201004040LAC,2010,Knicks,Clippers,A,0,113,107,W,0.46558130000000003,6
201004040LAL,2010,Spurs,Lakers,A,0,100,81,W,0.31797963,19
201004040OKC,2010,Thunder,Timberwolves,H,0,116,108,W,0.93082023,8
201004040WAS,2010,Nets,Wizards,A,0,99,109,L,0.34923261,-10
201004060NYK,2010,Knicks,Celtics,H,0,104,101,W,0.41318676,3
201004060NYK,2010,Celtics,Knicks,A,0,101,104,L,0.58681321,-3
201004060SAC,2010,Spurs,Kings,A,0,95,86,W,0.80997676,9
201004060UTA,2010,Thunder,Jazz,A,0,139,140,L,0.32666725,-1
201004070IND,2010,Knicks,Pacers,A,0,105,113,L,0.27030629,-8
201004070MIL,2010,Nets,Bucks,A,0,89,108,L,0.11334223,-19
201004070OKC,2010,Thunder,Nuggets,H,0,94,98,L,0.64232779,-4
201004070PHO,2010,Spurs,Suns,A,0,101,112,L,0.42700654,-11
201004070TOR,2010,Celtics,Raptors,A,0,115,104,W,0.52524626,11
201004090BOS,2010,Celtics,Wizards,H,0,96,106,L,0.87218797,-10
201004090NJN,2010,Nets,Bulls,H,0,127,116,W,0.39993489,11
201004090OKC,2010,Thunder,Suns,H,0,96,91,W,0.61482775,5
201004090ORL,2010,Knicks,Magic,A,0,103,118,L,0.096269786,-15
201004090SAS,2010,Spurs,Grizzlies,H,0,99,107,L,0.84234816,-8
201004100DEN,2010,Spurs,Nuggets,A,0,104,85,W,0.37345314,19
201004100IND,2010,Nets,Pacers,A,0,102,115,L,0.15929341,-13
201004100MIL,2010,Celtics,Bucks,A,0,105,90,W,0.33061874,15
201004110GSW,2010,Thunder,Warriors,A,0,117,120,L,0.67681468,-3
201004110NYK,2010,Knicks,Heat,H,0,98,111,L,0.39137071,-13
201004120NJN,2010,Nets,Hornets,H,0,95,105,L,0.29460329,-10
201004120NYK,2010,Knicks,Wizards,H,0,114,103,W,0.69368297,11
201004120POR,2010,Thunder,Trailblazers,A,0,95,103,L,0.36173242,-8
201004120SAS,2010,Spurs,Timberwolves,H,0,133,111,W,0.95003837,22
201004130CHI,2010,Celtics,Bulls,A,0,93,101,L,0.48646748,-8
201004140BOS,2010,Celtics,Bucks,H,0,95,106,L,0.66520327,-11
201004140DAL,2010,Spurs,Mavericks,A,0,89,96,L,0.46083689,-7
201004140MIA,2010,Nets,Heat,A,0,86,94,L,0.095973849,-8
201004140OKC,2010,Thunder,Grizzlies,H,0,114,105,W,0.80694604,9
201004140TOR,2010,Knicks,Raptors,A,0,113,131,L,0.32914346,-18
201004170BOS,2010,Celtics,Heat,H,1,85,76,W,0.56270552,9
201004180DAL,2010,Spurs,Mavericks,A,1,94,100,L,0.43921787,-6
201004180LAL,2010,Thunder,Lakers,A,1,79,87,L,0.34855646,-8
201004200BOS,2010,Celtics,Heat,H,1,106,77,W,0.58585149,29
201004200LAL,2010,Thunder,Lakers,A,1,92,95,L,0.33349204,-3
201004210DAL,2010,Spurs,Mavericks,A,1,102,88,W,0.42068255,14
201004220OKC,2010,Thunder,Lakers,H,1,101,96,W,0.60341102,5
201004230MIA,2010,Celtics,Heat,A,1,100,98,W,0.35197514,2
201004230SAS,2010,Spurs,Mavericks,H,1,94,90,W,0.73319036,4
201004240OKC,2010,Thunder,Lakers,H,1,110,89,W,0.61784726,21
201004250MIA,2010,Celtics,Heat,A,1,92,101,L,0.37014657,-9
201004250SAS,2010,Spurs,Mavericks,H,1,92,89,W,0.73980165,3
201004270BOS,2010,Celtics,Heat,H,1,96,86,W,0.63238227,10
201004270DAL,2010,Spurs,Mavericks,A,1,81,103,L,0.48073274,-22
201004270LAL,2010,Thunder,Lakers,A,1,87,111,L,0.37026584,-24
201004290SAS,2010,Spurs,Mavericks,H,1,97,87,W,0.70732236,10
201004300OKC,2010,Thunder,Lakers,H,1,94,95,L,0.61594272,-1
201005010CLE,2010,Celtics,Cavaliers,A,1,93,101,L,0.19805628,-8
201005030CLE,2010,Celtics,Cavaliers,A,1,104,86,W,0.19260752,18
201005030PHO,2010,Spurs,Suns,A,1,102,111,L,0.32806063,-9
201005050PHO,2010,Spurs,Suns,A,1,102,110,L,0.31349391,-8
201005070BOS,2010,Celtics,Cavaliers,H,1,95,124,L,0.51791906,-29
201005070SAS,2010,Spurs,Suns,H,1,96,110,L,0.57648408,-14
201005090BOS,2010,Celtics,Cavaliers,H,1,97,87,W,0.45381576,10
201005090SAS,2010,Spurs,Suns,H,1,101,107,L,0.53245091,-6
201005110CLE,2010,Celtics,Cavaliers,A,1,120,88,W,0.23101342,32
201005130BOS,2010,Celtics,Cavaliers,H,1,94,85,W,0.60729212,9
201005160ORL,2010,Celtics,Magic,A,1,92,88,W,0.19590074,4
201005180ORL,2010,Celtics,Magic,A,1,95,92,W,0.21986932,3
201005220BOS,2010,Celtics,Magic,H,1,94,71,W,0.5016849,23
201005240BOS,2010,Celtics,Magic,H,1,92,96,L,0.55326313,-4
201005260ORL,2010,Celtics,Magic,A,1,92,113,L,0.26493692,-21
201005280BOS,2010,Celtics,Magic,H,1,96,84,W,0.51006913,12
201006030LAL,2010,Celtics,Lakers,A,1,89,102,L,0.34368968,-13
201006060LAL,2010,Celtics,Lakers,A,1,103,94,W,0.32390988,9
201006080BOS,2010,Celtics,Lakers,H,1,84,91,L,0.64203912,-7
201006100BOS,2010,Celtics,Lakers,H,1,96,89,W,0.6103695,7
201006130BOS,2010,Celtics,Lakers,H,1,92,86,W,0.62712657,6
201006150LAL,2010,Celtics,Lakers,A,1,67,89,L,0.36136001,-22
201006170LAL,2010,Celtics,Lakers,A,1,79,83,L,0.33082026,-4
201010260BOS,2011,Celtics,Heat,H,0,88,80,W,0.73558152,8
201010270CLE,2011,Celtics,Cavaliers,A,0,87,95,L,0.38457721,-8
201010270NJN,2011,Nets,Pistons,H,0,101,98,W,0.58703983,3
201010270OKC,2011,Thunder,Bulls,H,0,106,95,W,0.73946196,11
201010270SAS,2011,Spurs,Pacers,H,0,122,109,W,0.76173973,13
201010270TOR,2011,Knicks,Raptors,A,0,98,93,W,0.31935596,5
201010290BOS,2011,Knicks,Celtics,A,0,101,105,L,0.15680569,-4
201010290BOS,2011,Celtics,Knicks,H,0,105,101,W,0.84319431,4
201010290DET,2011,Thunder,Pistons,A,0,105,104,W,0.62717998,1
201010290NJN,2011,Nets,Kings,H,0,106,100,W,0.63394517,6
201010300NYK,2011,Knicks,Trailblazers,H,0,95,100,L,0.43805978,-5
201010300SAS,2011,Spurs,Pelicans,H,0,90,99,L,0.79684061,-9
201010310NJN,2011,Nets,Heat,H,0,78,101,L,0.3432579,-23
201010310OKC,2011,Thunder,Jazz,H,0,99,120,L,0.68119884,-21
201011010LAC,2011,Spurs,Clippers,A,0,97,88,W,0.68642533,9
201011020DET,2011,Celtics,Pistons,A,0,109,86,W,0.69677854,23
201011030BOS,2011,Celtics,Bucks,H,0,105,102,W,0.78789896,3
201011030LAC,2011,Thunder,Clippers,A,0,92,107,L,0.66059875,-15
201011030NJN,2011,Nets,Hornets,H,0,83,85,L,0.42671737,-2
201011030PHO,2011,Spurs,Suns,A,0,112,110,W,0.29872018,2
201011040CHI,2011,Knicks,Bulls,A,0,120,112,W,0.26364142,8
201011040POR,2011,Thunder,Trailblazers,A,0,107,106,W,0.29911304,1
201011050BOS,2011,Celtics,Bulls,H,0,110,105,W,0.8086704,5
201011050NYK,2011,Knicks,Wizards,H,0,112,91,W,0.70423126,21
201011050ORL,2011,Nets,Magic,A,0,90,105,L,0.081301153,-15
201011060MIA,2011,Nets,Heat,A,0,89,101,L,0.12423074,-12
201011060SAS,2011,Spurs,Rockets,H,0,124,121,W,0.78239489,3
201011070NYK,2011,Knicks,Sixers,H,0,96,106,L,0.69334394,-10
201011070OKC,2011,Celtics,Thunder,A,0,92,83,W,0.49619865,9
201011070OKC,2011,Thunder,Celtics,H,0,83,92,L,0.50380135,-9
201011080CHA,2011,Spurs,Hornets,A,0,95,91,W,0.50473672,4
201011080DAL,2011,Celtics,Mavericks,A,0,87,89,L,0.46764636,-2
201011090MIL,2011,Knicks,Bucks,A,0,80,107,L,0.2732259,-27
201011090NJN,2011,Nets,Cavaliers,H,0,91,93,L,0.31435865,-2
201011100CLE,2011,Nets,Cavaliers,A,0,95,87,W,0.1231786,8
201011100NYK,2011,Knicks,Warriors,H,0,117,122,L,0.5857113,-5
201011100OKC,2011,Thunder,Sixers,H,0,109,103,W,0.7693097,6
201011100SAS,2011,Spurs,Clippers,H,0,107,95,W,0.88310438,12
201011110MIA,2011,Celtics,Heat,A,0,112,107,W,0.44870096,5
201011120MIN,2011,Knicks,Timberwolves,A,0,103,112,L,0.50016773,-9
201011120OKC,2011,Thunder,Trailblazers,H,0,110,108,W,0.5817312,2
201011130MEM,2011,Celtics,Grizzlies,A,0,116,110,W,0.62584352,6
201011130NJN,2011,Nets,Magic,H,0,90,91,L,0.26075047,-1
201011130SAS,2011,Spurs,Sixers,H,0,116,93,W,0.8396671999999998,23
201011140NYK,2011,Knicks,Rockets,H,0,96,104,L,0.54064631,-8
201011140OKC,2011,Spurs,Thunder,A,0,117,104,W,0.45742077,13
201011140OKC,2011,Thunder,Spurs,H,0,104,117,L,0.54257923,-13
201011150LAC,2011,Nets,Clippers,A,0,110,96,W,0.38910323,14
201011150UTA,2011,Thunder,Jazz,A,0,115,108,W,0.25695938,7
201011160DEN,2011,Knicks,Nuggets,A,0,118,120,L,0.16403270000000003,-2
201011170BOS,2011,Celtics,Wizards,H,0,114,83,W,0.89624113,31
201011170OKC,2011,Thunder,Rockets,H,0,116,99,W,0.71719927,17
201011170SAC,2011,Knicks,Kings,A,0,113,106,W,0.44191545,7
201011170SAS,2011,Spurs,Bulls,H,0,103,94,W,0.76977962,9
201011170UTA,2011,Nets,Jazz,A,0,88,98,L,0.13854915,-10
201011190BOS,2011,Thunder,Celtics,A,0,89,84,W,0.22561401,5
201011190BOS,2011,Celtics,Thunder,H,0,84,89,L,0.77438599,-5
201011190GSW,2011,Knicks,Warriors,A,0,125,119,W,0.29116040000000004,6
201011190SAC,2011,Nets,Kings,A,0,81,86,L,0.43130761,-5
201011190UTA,2011,Spurs,Jazz,A,0,94,82,W,0.39967990000000003,12
201011200DEN,2011,Nets,Nuggets,A,0,103,107,L,0.14764017,-4
201011200LAC,2011,Knicks,Clippers,A,0,124,115,W,0.50153542,9
201011200MIL,2011,Thunder,Bucks,A,0,82,81,W,0.41705108,1
201011200SAS,2011,Spurs,Cavaliers,H,0,116,92,W,0.76588303,24
201011210TOR,2011,Celtics,Raptors,A,0,101,102,L,0.64372694,-1
201011220ATL,2011,Celtics,Hawks,A,0,99,76,W,0.46645909999999996,23
201011220OKC,2011,Thunder,Timberwolves,H,0,117,107,W,0.88018805,10
201011220SAS,2011,Spurs,Magic,H,0,106,97,W,0.6214928000000001,9
201011230NJN,2011,Nets,Hawks,H,0,107,101,W,0.38903874,6
201011230NYK,2011,Knicks,Hornets,H,0,110,107,W,0.51575917,3
201011240BOS,2011,Nets,Celtics,A,0,83,89,L,0.09866976699999999,-6
201011240BOS,2011,Celtics,Nets,H,0,89,83,W,0.90133023,6
201011240CHA,2011,Knicks,Hornets,A,0,99,95,W,0.26377481,4
201011240MIN,2011,Spurs,Timberwolves,A,0,113,109,W,0.79820782,4
201011240OKC,2011,Thunder,Mavericks,H,0,103,111,L,0.60962778,-8
201011260BOS,2011,Celtics,Raptors,H,0,110,101,W,0.85241145,9
201011260IND,2011,Thunder,Pacers,A,0,110,106,W,0.39250499,4
201011260SAS,2011,Spurs,Mavericks,H,0,94,103,L,0.71093845,-9
201011270NYK,2011,Knicks,Hawks,H,0,90,99,L,0.49883476,-9
201011270PHI,2011,Nets,Sixers,A,0,86,102,L,0.33606756,-16
201011280DET,2011,Knicks,Pistons,A,0,125,116,W,0.40348428,9
201011280HOU,2011,Thunder,Rockets,A,0,98,99,L,0.51133144,-1
201011280NJN,2011,Nets,Trailblazers,H,0,98,96,W,0.41083109,2
201011280NOH,2011,Spurs,Pelicans,A,0,109,95,W,0.49139816,14
201011290OKC,2011,Thunder,Pelicans,H,0,95,89,W,0.67187977,6
201011300CLE,2011,Celtics,Cavaliers,A,0,106,87,W,0.55994761,19
201011300GSW,2011,Spurs,Warriors,A,0,118,98,W,0.67583537,20
201011300NYK,2011,Nets,Knicks,A,0,100,111,L,0.27433395,-11
201011300NYK,2011,Knicks,Nets,H,0,111,100,W,0.72566605,11
201012010BOS,2011,Celtics,Trailblazers,H,0,99,95,W,0.82124275,4
201012010LAC,2011,Spurs,Clippers,A,0,85,90,L,0.80585843,-5
201012010NJN,2011,Thunder,Nets,A,0,123,120,W,0.63370919,3
201012010NJN,2011,Nets,Thunder,H,0,120,123,L,0.36629081,-3
201012030BOS,2011,Celtics,Bulls,H,0,104,92,W,0.81771255,12
201012030CHA,2011,Nets,Hornets,A,0,84,91,L,0.21397197,-7
201012030NOH,2011,Knicks,Pelicans,A,0,100,92,W,0.25091416,8
201012030SAS,2011,Spurs,Timberwolves,H,0,107,101,W,0.92942774,6
201012030TOR,2011,Thunder,Raptors,A,0,99,111,L,0.52764082,-12
201012050NJN,2011,Nets,Celtics,H,0,75,100,L,0.21733621,-25
201012050NJN,2011,Celtics,Nets,A,0,100,75,W,0.78266382,25
201012050OKC,2011,Thunder,Warriors,H,0,114,109,W,0.80226934,5
201012050SAS,2011,Spurs,Pelicans,H,0,109,84,W,0.78901416,25
201012050TOR,2011,Knicks,Raptors,A,0,116,99,W,0.36444509,17
201012060CHI,2011,Thunder,Bulls,A,0,90,99,L,0.41116804,-9
201012060NYK,2011,Knicks,Timberwolves,H,0,121,114,W,0.80900723,7
201012070ATL,2011,Nets,Hawks,A,0,101,116,L,0.13442832,-15
201012080BOS,2011,Celtics,Nuggets,H,0,105,89,W,0.75427616,16
201012080MIN,2011,Thunder,Timberwolves,A,0,111,103,W,0.66469198,8
201012080NYK,2011,Knicks,Raptors,H,0,113,110,W,0.7089498000000001,3
201012080SAS,2011,Spurs,Warriors,H,0,111,94,W,0.8823548000000001,17
201012090DAL,2011,Nets,Mavericks,A,0,89,102,L,0.093248606,-13
201012090PHI,2011,Celtics,Sixers,A,0,102,101,W,0.71468109,1
201012100NOH,2011,Thunder,Pelicans,A,0,97,92,W,0.40705031,5
201012100SAS,2011,Spurs,Hawks,H,0,108,92,W,0.73786312,16
201012100WAS,2011,Knicks,Wizards,A,0,101,95,W,0.55546212,6
201012110CHA,2011,Celtics,Hornets,A,0,93,62,W,0.66540527,31
201012120NJN,2011,Nets,Lakers,H,0,92,99,L,0.24050212,-7
201012120NYK,2011,Knicks,Nuggets,H,0,129,125,W,0.49924338,4
201012120OKC,2011,Thunder,Cavaliers,H,0,106,77,W,0.80417895,29
201012120SAS,2011,Spurs,Trailblazers,H,0,95,78,W,0.78329402,17
201012140NJN,2011,Nets,Sixers,H,0,77,82,L,0.4954437,-5
201012150NYK,2011,Knicks,Celtics,H,0,116,118,L,0.34668574,-2
201012150NYK,2011,Celtics,Knicks,A,0,118,116,W,0.65331423,2
201012150OKC,2011,Thunder,Rockets,H,0,117,105,W,0.73127693,12
201012150SAS,2011,Spurs,Bucks,H,0,92,90,W,0.81465375,2
201012160BOS,2011,Celtics,Hawks,H,0,102,90,W,0.81817746,12
201012160DEN,2011,Spurs,Nuggets,A,0,113,112,W,0.45868438,1
201012160NJN,2011,Nets,Wizards,H,0,97,89,W,0.64014673,8
201012170NYK,2011,Knicks,Heat,H,0,91,113,L,0.43025428,-22
201012170OKC,2011,Thunder,Kings,H,0,102,87,W,0.89831305,15
201012170TOR,2011,Nets,Raptors,A,0,92,98,L,0.27639413,-6
201012180CLE,2011,Knicks,Cavaliers,A,0,102,109,L,0.47011620000000004,-7
201012180SAS,2011,Spurs,Grizzlies,H,0,112,106,W,0.84969306,6
201012190BOS,2011,Celtics,Pacers,H,0,99,88,W,0.854298,11
201012190NJN,2011,Nets,Hawks,H,0,89,82,W,0.34356594,7
201012190OKC,2011,Thunder,Suns,H,0,110,113,L,0.66665274,-3
201012200SAS,2011,Spurs,Suns,H,0,118,110,W,0.77401155,8
201012210CHA,2011,Thunder,Hornets,A,0,99,81,W,0.56244659,18
201012210MEM,2011,Nets,Grizzlies,A,0,101,94,W,0.21807182,7
201012220BOS,2011,Celtics,Sixers,H,0,84,80,W,0.88946718,4
201012220NOH,2011,Nets,Pelicans,A,0,91,105,L,0.20232296,-14
201012220NYK,2011,Knicks,Thunder,H,0,112,98,W,0.49168915,14
201012220NYK,2011,Thunder,Knicks,A,0,98,112,L,0.50831085,-14
201012220SAS,2011,Spurs,Nuggets,H,0,109,103,W,0.74341929,6
201012230ORL,2011,Spurs,Magic,A,0,101,123,L,0.49465835,-22
201012250NYK,2011,Knicks,Bulls,H,0,103,95,W,0.5178417000000001,8
201012250OKC,2011,Thunder,Nuggets,H,0,114,106,W,0.60565442,8
201012250ORL,2011,Celtics,Magic,A,0,78,86,L,0.52139008,-8
201012260SAS,2011,Spurs,Wizards,H,0,94,80,W,0.91737109,14
201012270NJN,2011,Nets,Magic,H,0,88,104,L,0.29375249,-16
201012270OKC,2011,Thunder,Mavericks,H,0,93,103,L,0.51705933,-10
201012280IND,2011,Celtics,Pacers,A,0,95,83,W,0.66857773,12
201012280MIA,2011,Knicks,Heat,A,0,98,106,L,0.15976208,-8
201012280SAS,2011,Spurs,Lakers,H,0,97,82,W,0.69387394,15
201012290DET,2011,Celtics,Pistons,A,0,92,104,L,0.79735029,-12
201012290OKC,2011,Nets,Thunder,A,0,93,114,L,0.14521998,-21
201012290OKC,2011,Thunder,Nets,H,0,114,93,W,0.85478002,21
201012300DAL,2011,Spurs,Mavericks,A,0,99,93,W,0.39691138,6
201012300ORL,2011,Knicks,Magic,A,0,103,112,L,0.20438272,-9
201012310BOS,2011,Celtics,Pelicans,H,0,81,83,L,0.85615057,-2
201012310CHI,2011,Nets,Bulls,A,0,81,90,L,0.13303709,-9
201012310OKC,2011,Thunder,Hawks,H,0,103,94,W,0.64043921,9
201101010MIN,2011,Nets,Timberwolves,A,0,88,103,L,0.39153409,-15
201101010SAS,2011,Thunder,Spurs,A,0,74,101,L,0.22741479,-27
201101010SAS,2011,Spurs,Thunder,H,0,101,74,W,0.77258521,27
201101020NYK,2011,Knicks,Pacers,H,0,98,92,W,0.6657688,6
201101020TOR,2011,Celtics,Raptors,A,0,93,79,W,0.74637759,14
201101030BOS,2011,Celtics,Timberwolves,H,0,96,93,W,0.9316203000000002,3
201101040MEM,2011,Thunder,Grizzlies,A,0,105,110,L,0.44387627,-5
201101040NYK,2011,Spurs,Knicks,A,0,115,128,L,0.63807416,-13
201101040NYK,2011,Knicks,Spurs,H,0,128,115,W,0.36192587,13
201101050BOS,2011,Celtics,Spurs,H,0,105,103,W,0.65723377,2
201101050BOS,2011,Spurs,Celtics,A,0,103,105,L,0.34276623,-2
201101050NJN,2011,Nets,Bulls,H,0,96,94,W,0.30118248,2
201101060DAL,2011,Thunder,Mavericks,A,0,99,95,W,0.26893383,4
201101070BOS,2011,Celtics,Raptors,H,0,122,102,W,0.9036119,20
201101070IND,2011,Spurs,Pacers,A,0,90,87,W,0.65012592,3
201101070PHO,2011,Knicks,Suns,A,0,121,96,W,0.36910653,25
201101070WAS,2011,Nets,Wizards,A,0,77,97,L,0.36634821,-20
201101080CHI,2011,Celtics,Bulls,A,0,79,90,L,0.5364477,-11
201101080NJN,2011,Nets,Bucks,H,0,92,115,L,0.40291229,-23
201101080OKC,2011,Thunder,Grizzlies,H,0,109,100,W,0.70361936,9
201101090LAL,2011,Knicks,Lakers,A,0,87,109,L,0.26664007,-22
201101090SAS,2011,Spurs,Timberwolves,H,0,94,91,W,0.93197322,3
201101100BOS,2011,Celtics,Rockets,H,0,102,108,L,0.84511846,-6
201101110MIN,2011,Spurs,Timberwolves,A,0,107,96,W,0.81344187,11
201101110POR,2011,Knicks,Trailblazers,A,0,100,86,W,0.33225673,14
201101120BOS,2011,Celtics,Kings,H,0,119,95,W,0.93448424,24
201101120HOU,2011,Thunder,Rockets,A,0,118,112,W,0.45663536,6
