page_name,timestamp,user_id,utm_campaign,utm_source
3 - checkout,2018-01-02 19:43,87430,weekly-newsletter,email
1 - landing_page,2018-01-05 13:24,87446,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 16:54,87446,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-01 17:04,87465,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-01 21:45,87465,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-04 06:25,87480,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 09:26,87480,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-07 15:30,87491,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 19:12,87491,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-24 12:50,87512,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 13:22,87512,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 13:27,87512,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-19 08:42,87543,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 13:23,87543,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-23 06:39,87543,retargetting-campaign,email
1 - landing_page,2018-01-09 19:46,87712,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-09 21:15,87712,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 18:16,87720,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 22:38,87720,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-17 22:57,87720,weekly-newsletter,email
1 - landing_page,2018-01-21 03:53,87740,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-21 08:22,87740,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-15 11:25,87797,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-15 12:28,87797,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-15 13:03,87797,ten-crazy-cool-tshirts-facts,buzzfeed
4 - purchase,2018-01-15 13:11,87797,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-02 12:52,87799,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 16:52,87799,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-06 08:56,87799,retargetting-ad,facebook
1 - landing_page,2018-01-07 02:18,87870,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 06:56,87870,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 06:24,87870,paid-search,google
1 - landing_page,2018-01-26 20:49,87914,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-26 22:40,87914,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 13:13,87914,weekly-newsletter,email
4 - purchase,2018-01-29 13:27,87914,weekly-newsletter,email
1 - landing_page,2018-01-02 15:00,87928,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 15:13,87928,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-08 03:43,87930,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 08:23,87930,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-20 09:03,87931,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 10:47,87931,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 23:29,87931,retargetting-ad,facebook
4 - purchase,2018-01-23 23:33,87931,retargetting-ad,facebook
1 - landing_page,2018-01-01 21:42,88058,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-02 00:42,88058,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 23:52,88058,weekly-newsletter,email
1 - landing_page,2018-01-22 04:49,88101,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-22 05:28,88101,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-19 10:40,88112,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 13:33,88112,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 01:53,88112,retargetting-campaign,email
1 - landing_page,2018-01-16 02:30,88139,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-25 18:48,88153,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 22:41,88153,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-28 09:43,88153,weekly-newsletter,email
1 - landing_page,2018-01-08 18:17,88167,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 19:47,88167,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-09 21:45,88167,retargetting-ad,facebook
1 - landing_page,2018-01-30 00:17,88294,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-30 04:41,88294,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-02-02 18:05,88294,retargetting-campaign,email
1 - landing_page,2018-01-14 03:55,88357,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 08:47,88357,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-18 20:21,88357,weekly-newsletter,email
1 - landing_page,2018-01-05 04:14,88396,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-05 04:54,88396,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 19:58,88396,paid-search,google
1 - landing_page,2018-01-19 09:58,88470,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 12:47,88470,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-23 18:18,88470,retargetting-campaign,email
1 - landing_page,2018-01-04 06:46,88512,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 07:51,88512,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 02:21,88512,retargetting-campaign,email
1 - landing_page,2018-01-18 18:01,88537,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-24 14:38,88554,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-24 19:25,88554,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 08:33,88554,retargetting-ad,facebook
1 - landing_page,2018-01-24 13:26,88564,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 15:03,88564,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-27 10:13,88564,retargetting-ad,facebook
1 - landing_page,2018-01-08 09:34,88640,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 11:49,88640,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-09 23:16,88640,retargetting-ad,facebook
1 - landing_page,2018-01-15 10:57,88648,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 15:06,88648,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-19 06:22,88648,retargetting-ad,facebook
1 - landing_page,2018-01-03 09:31,88708,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 10:38,88708,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-22 06:27,88791,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 06:58,88791,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-01 14:22,88899,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-01 19:19,88899,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-03 09:08,88899,retargetting-ad,facebook
1 - landing_page,2018-01-03 08:05,89022,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 08:44,89022,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 11:42,89022,paid-search,google
4 - purchase,2018-01-06 11:52,89022,paid-search,google
1 - landing_page,2018-01-12 05:31,89065,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-12 05:46,89065,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 12:50,89065,retargetting-campaign,email
1 - landing_page,2018-01-25 03:59,89225,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 05:20,89225,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 15:27,89225,retargetting-campaign,email
1 - landing_page,2018-01-06 06:46,89256,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-06 08:23,89256,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-28 15:23,89360,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 16:50,89360,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 14:44,89360,weekly-newsletter,email
1 - landing_page,2018-01-23 15:05,89371,cool-tshirts-search,google
2 - shopping_cart,2018-01-23 15:20,89371,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-07 18:06,89454,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 18:59,89454,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-12 10:25,89454,paid-search,google
1 - landing_page,2018-01-15 22:59,89515,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-15 23:03,89515,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-19 06:43,89515,retargetting-campaign,email
1 - landing_page,2018-01-28 06:04,89566,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 06:52,89566,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-23 16:09,89638,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-23 18:27,89638,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 00:06,89638,retargetting-ad,facebook
1 - landing_page,2018-01-21 05:57,89649,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 07:03,89649,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-23 02:31,89649,retargetting-ad,facebook
1 - landing_page,2018-01-30 19:41,89659,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 21:28,89659,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 00:12,89659,retargetting-campaign,email
1 - landing_page,2018-01-07 14:12,89715,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 15:45,89715,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 14:51,89715,retargetting-campaign,email
1 - landing_page,2018-01-09 14:05,89814,cool-tshirts-search,google
2 - shopping_cart,2018-01-09 18:40,89814,cool-tshirts-search,google
3 - checkout,2018-01-14 08:02,89814,weekly-newsletter,email
1 - landing_page,2018-01-29 20:14,89815,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 00:57,89815,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 05:10,89859,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 08:26,89859,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-18 09:45,89859,retargetting-ad,facebook
1 - landing_page,2018-01-05 05:28,89898,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-05 09:32,89898,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 12:34,89898,paid-search,google
4 - purchase,2018-01-07 12:41,89898,paid-search,google
1 - landing_page,2018-01-01 22:14,89918,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 00:59,89918,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 03:05,89918,retargetting-ad,facebook
1 - landing_page,2018-01-13 23:14,89947,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 01:07,89947,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 22:13,89947,retargetting-ad,facebook
1 - landing_page,2018-01-29 08:38,89978,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 10:20,89978,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 19:38,89978,retargetting-ad,facebook
1 - landing_page,2018-01-16 15:34,90000,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-16 19:23,90000,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 18:28,90000,paid-search,google
4 - purchase,2018-01-21 18:34,90000,paid-search,google
1 - landing_page,2018-01-05 23:50,90033,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-06 00:32,90033,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 12:10,90033,retargetting-ad,facebook
4 - purchase,2018-01-08 12:11,90033,retargetting-ad,facebook
1 - landing_page,2018-01-28 15:44,90047,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 18:57,90047,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 14:38,90047,paid-search,google
4 - purchase,2018-02-02 14:39,90047,paid-search,google
1 - landing_page,2018-01-15 23:39,90059,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-16 00:19,90059,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-19 17:55,90059,retargetting-ad,facebook
1 - landing_page,2018-01-27 08:51,90079,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-27 08:58,90079,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 12:57,90079,retargetting-ad,facebook
1 - landing_page,2018-01-10 04:28,90080,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 05:23,90080,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-13 16:56,90080,retargetting-ad,facebook
1 - landing_page,2018-01-28 10:51,90090,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 13:25,90090,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 15:13,90090,retargetting-ad,facebook
1 - landing_page,2018-01-21 13:22,90101,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 14:06,90101,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 23:53,90101,weekly-newsletter,email
1 - landing_page,2018-01-11 15:25,90181,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 17:42,90181,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-11 18:17,90181,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-24 08:52,90186,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 11:29,90186,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 11:31,90186,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-05 06:09,90384,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-05 08:54,90384,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-29 12:12,90458,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-18 06:09,90514,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-18 08:53,90514,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-03 09:49,90583,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 10:18,90583,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-04 07:07,90601,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 11:52,90601,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 13:30,90601,weekly-newsletter,email
1 - landing_page,2018-01-08 05:46,90649,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 08:15,90649,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-09 21:40,90649,weekly-newsletter,email
1 - landing_page,2018-01-28 10:58,90657,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 15:05,90657,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-18 05:39,90710,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-18 10:24,90710,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-22 04:03,90710,retargetting-ad,facebook
1 - landing_page,2018-01-27 20:14,90725,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-28 00:07,90725,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-31 18:46,90725,retargetting-campaign,email
1 - landing_page,2018-01-19 10:07,90732,cool-tshirts-search,google
2 - shopping_cart,2018-01-19 10:23,90732,cool-tshirts-search,google
3 - checkout,2018-01-22 22:04,90732,weekly-newsletter,email
4 - purchase,2018-01-22 22:09,90732,weekly-newsletter,email
1 - landing_page,2018-01-20 04:45,90783,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 08:47,90783,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 17:51,90783,retargetting-ad,facebook
1 - landing_page,2018-01-18 19:18,90793,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 00:03,90793,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-15 01:09,90800,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-15 03:40,90800,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-17 07:23,90800,weekly-newsletter,email
1 - landing_page,2018-01-23 18:00,90929,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 20:18,90929,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 08:58,90929,retargetting-ad,facebook
1 - landing_page,2018-01-03 07:26,90935,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 11:10,90935,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-05 10:41,90935,weekly-newsletter,email
1 - landing_page,2018-01-03 16:10,90947,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 17:20,90947,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 20:45,90947,retargetting-ad,facebook
1 - landing_page,2018-01-27 12:07,90967,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-27 13:57,90967,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 19:12,90967,retargetting-ad,facebook
1 - landing_page,2018-01-13 22:20,90994,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-22 11:01,91040,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-22 16:00,91040,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 11:00,91040,retargetting-campaign,email
4 - purchase,2018-01-24 11:13,91040,retargetting-campaign,email
1 - landing_page,2018-01-20 02:33,91076,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 07:10,91076,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 00:28,91076,paid-search,google
1 - landing_page,2018-01-29 10:34,91078,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 12:50,91078,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-31 17:22,91078,paid-search,google
4 - purchase,2018-01-31 17:30,91078,paid-search,google
1 - landing_page,2018-01-04 21:49,91113,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-01 22:34,91190,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 02:10,91190,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 22:17,91190,weekly-newsletter,email
1 - landing_page,2018-01-21 13:24,91276,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 15:58,91276,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 09:09,91276,retargetting-ad,facebook
1 - landing_page,2018-01-17 21:09,91291,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-18 00:40,91291,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-21 02:03,91291,weekly-newsletter,email
1 - landing_page,2018-01-22 00:29,91399,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 01:32,91399,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-26 21:16,91399,paid-search,google
4 - purchase,2018-01-26 21:29,91399,paid-search,google
1 - landing_page,2018-01-15 22:33,91523,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-16 02:30,91523,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 15:31,91523,retargetting-ad,facebook
4 - purchase,2018-01-17 15:32,91523,retargetting-ad,facebook
1 - landing_page,2018-01-19 03:39,91594,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 08:21,91594,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 23:17,91594,retargetting-ad,facebook
4 - purchase,2018-01-22 23:31,91594,retargetting-ad,facebook
1 - landing_page,2018-01-01 01:17,91611,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 05:25,91611,getting-to-know-cool-tshirts,nytimes
