movie,production_budget,domestic_gross,worldwide_gross,mpaa_rating,genre
Dear Frankie,4600000.0,1340891.0,3099369.0,PG-13,Drama
The Assassination of Richard Nixon,4600000.0,708776.0,4880143.0,R,Drama
Le nom des gens,4600000.0,514237.0,9261711.0,R,Comedy
Police Academy,4500000.0,81198894.0,81198894.0,R,Comedy
The Blue Lagoon,4500000.0,47923795.0,47923795.0,R,Drama
Fast Times at Ridgemont High,4500000.0,27092880.0,27092880.0,,Comedy
Secrets & Lies,4500000.0,13417292.0,13417292.0,R,Drama
25th Hour,4500000.0,13084595.0,25344490.0,R,Drama
After Hours,4500000.0,10609321.0,10609321.0,,Comedy
Låt den rätte komma in,4500000.0,2122085.0,12247682.0,R,Horror
Tango,4500000.0,1687311.0,5428387.0,PG-13,Drama
Salvador,4500000.0,1500000.0,1500000.0,,Drama
Donnie Darko,4500000.0,1480006.0,7510877.0,R,Drama
Salvando al Soldado Perez,4500000.0,1400726.0,9330465.0,PG-13,Action
Karakter,4500000.0,713413.0,713413.0,R,Drama
Blackthorn,4500000.0,200558.0,1217307.0,R,Adventure
Maggie,4500000.0,187112.0,664346.0,PG-13,Drama
Lilja 4-ever,4500000.0,181655.0,4556982.0,R,Drama
After.Life,4500000.0,108596.0,2481925.0,R,Horror
The Sweeney,4500000.0,26345.0,8000366.0,R,Action
Falcon Rising,4500000.0,11774.0,11774.0,R,Adventure
Daisy Winters,4500000.0,0.0,0.0,PG-13,Drama
One Flew Over the Cuckoo's Nest,4400000.0,108981275.0,108997629.0,R,Drama
Silent Movie,4400000.0,36145695.0,36145695.0,,Comedy
Whale Rider,4300000.0,20779666.0,39374600.0,PG-13,Drama
Sexy Beast,4300000.0,6946056.0,10158355.0,R,Drama
Night of the Living Dead,4200000.0,5835247.0,5835247.0,R,Horror
Animal Kingdom,4200000.0,1044039.0,8078683.0,R,Drama
Cargo,4200000.0,0.0,313230.0,R,Drama
Love and Death on Long Island,4030000.0,2542264.0,2542264.0,PG-13,Drama
Porky's,4000000.0,109492484.0,109492484.0,R,Comedy
Peter Pan,4000000.0,87400000.0,87400000.0,PG,Adventure
The Crying Game,4000000.0,62546695.0,62546695.0,R,Drama
Lost in Translation,4000000.0,44585453.0,117085297.0,R,Drama
Annie Hall,4000000.0,38251425.0,38251425.0,,Comedy
Leaving Las Vegas,4000000.0,31983777.0,49800000.0,R,Drama
Monster's Ball,4000000.0,31273922.0,43766463.0,R,Drama
Boyhood,4000000.0,25379975.0,57273049.0,R,Drama
The Kids Are All Right,4000000.0,20811365.0,36275469.0,R,Comedy
Life of Brian,4000000.0,20008693.0,20008693.0,R,Comedy
A Haunted House 2,4000000.0,17329487.0,21206861.0,R,Comedy
The Last Exorcism Part II,4000000.0,15179303.0,25448707.0,PG-13,Horror
The Front Page,4000000.0,15000000.0,15000000.0,,Comedy
The Return of the Living Dead,4000000.0,14237880.0,14237880.0,R,Horror
Saving Grace,4000000.0,12178602.0,27786849.0,R,Comedy
The Great Escape,4000000.0,11744471.0,11744471.0,,Drama
The Darkness,4000000.0,10753574.0,10898293.0,PG-13,Horror
The Wash,4000000.0,10097096.0,10097096.0,R,Comedy
3 Strikes,4000000.0,9821335.0,9821335.0,R,Comedy
The Visitor,4000000.0,9427026.0,19174817.0,PG-13,Comedy
The Cooler,4000000.0,8291572.0,11131455.0,R,Drama
The Night Listener,4000000.0,7836393.0,10770993.0,R,Drama
The Jerky Boys,4000000.0,7555256.0,7555256.0,R,Comedy
El orfanato,4000000.0,7159147.0,79250193.0,R,Horror
Bug,4000000.0,7006708.0,8302995.0,R,Drama
Let's Go to Prison,4000000.0,4630045.0,4630045.0,R,Comedy
Four Rooms,4000000.0,4301000.0,4301000.0,R,Comedy
Secretary,4000000.0,4046737.0,9413956.0,R,Drama
Talk Radio,4000000.0,3468572.0,3468572.0,,Drama
Waiting for Guffman,4000000.0,2922988.0,2922988.0,R,Comedy
Love Stinks,4000000.0,2793776.0,2793776.0,R,Comedy
Thumbsucker,4000000.0,1328679.0,1919197.0,R,Comedy
Red State,4000000.0,1065429.0,1983596.0,R,Horror
MirrorMask,4000000.0,864959.0,973613.0,PG,Drama
Poolhall Junkies,4000000.0,563711.0,563711.0,R,Drama
The Face of Love,4000000.0,385069.0,1158877.0,PG-13,Drama
Joe,4000000.0,373375.0,373375.0,R,Drama
Prison,4000000.0,354704.0,354704.0,,Horror
Adoration,4000000.0,294244.0,384244.0,R,Drama
The Big Tease,4000000.0,185577.0,185577.0,R,Comedy
Desert Dancer,4000000.0,155271.0,338109.0,PG-13,Drama
"Guten Tag, Ramon",4000000.0,154356.0,4854356.0,PG-13,Drama
Manglehorn,4000000.0,132270.0,797439.0,PG-13,Drama
Tau ming chong,4000000.0,129078.0,38899792.0,R,Action
Tau ming chong,4000000.0,129078.0,38899792.0,R,Action
Trust,4000000.0,120016.0,120016.0,R,Drama
An Everlasting Piece,4000000.0,75078.0,75078.0,R,Comedy
Stake Land,4000000.0,33245.0,679482.0,R,Horror
Sonny,4000000.0,17639.0,17639.0,R,Drama
Another Happy Day,4000000.0,9120.0,978527.0,R,Drama
The Loved Ones,4000000.0,0.0,12302.0,R,Horror
The Perfect Wave,4000000.0,0.0,0.0,PG,Drama
Gone with the Wind,3900000.0,198680470.0,390525192.0,G,Drama
Network,3800000.0,23689877.0,23689877.0,,Drama
Down for Life,3800000.0,41914.0,41914.0,R,Drama
The Good Heart,3800000.0,20930.0,340930.0,R,Drama
Hevi reissu,3800000.0,9079.0,9079.0,,Comedy
Casa de Areia,3750000.0,539285.0,1178175.0,R,Drama
Defendor,3750000.0,44462.0,44462.0,R,Drama
The History Boys,3700000.0,2730296.0,13447998.0,R,Comedy
Airplane!,3500000.0,83453539.0,83453539.0,PG,Comedy
The Full Monty,3500000.0,45950122.0,261249383.0,R,Comedy
Menace II Society,3500000.0,27731527.0,27731527.0,R,Action
Friday,3500000.0,27467564.0,27936778.0,R,Comedy
The Witch,3500000.0,25138705.0,40454520.0,R,Horror
Empire,3500000.0,17504595.0,18495444.0,R,Drama
Forever My Girl,3500000.0,16376066.0,16376066.0,PG,Drama
Creepshow 2,3500000.0,14000000.0,14000000.0,R,Horror
In Cold Blood,3500000.0,13000000.0,13007551.0,R,Drama
I Got the Hook-Up!,3500000.0,10317779.0,10317779.0,R,Comedy
Gods and Monsters,3500000.0,6451628.0,6451628.0,R,Drama
Evil Dead II,3500000.0,5923044.0,5923044.0,,Horror
Pootie Tang,3500000.0,3293258.0,3293258.0,PG-13,Comedy
Believe,3500000.0,890303.0,890303.0,PG,Drama
La otra conquista,3500000.0,886410.0,886410.0,R,Drama
American Honey,3500000.0,663247.0,2611750.0,R,Drama
Trolljegeren,3500000.0,253444.0,5706638.0,PG,Horror
Ira and Abby,3500000.0,221096.0,221096.0,R,Comedy
The Masked Saint,3500000.0,182695.0,182695.0,PG-13,Action
Winter Passing,3500000.0,107492.0,113783.0,R,Drama
D.E.B.S.,3500000.0,96793.0,96793.0,PG-13,Action
Taxman,3500000.0,9871.0,9871.0,,Comedy
Jagten,3450000.0,687185.0,18309793.0,R,Drama
Margin Call,3400000.0,5353586.0,20433227.0,R,Drama
Choke,3400000.0,2926565.0,4124277.0,R,Comedy
Carousel,3380000.0,0.0,3220.0,,Drama
Whiplash,3300000.0,13092006.0,37825230.0,R,Drama
Bella,3300000.0,8093373.0,12405473.0,PG-13,Drama
Cidade de Deus,3300000.0,7563397.0,32059295.0,R,Drama
A Christmas Story,3250000.0,20605209.0,20605209.0,PG,Comedy
Class of 1984,3250000.0,6965361.0,6965361.0,,Drama
Maria Full of Grace,3200000.0,6529624.0,14441158.0,R,Drama
Beginners,3200000.0,5790894.0,14314407.0,R,Drama
The Meddler,3200000.0,4267219.0,5526942.0,PG-13,Comedy
Adam,3200000.0,2283291.0,2834485.0,PG-13,Drama
Feast,3200000.0,56131.0,690872.0,R,Horror
It’s a Wonderful Life,3180000.0,6600000.0,10768908.0,PG,Drama
Trainspotting,3100000.0,16501785.0,71558971.0,R,Drama
National Lampoon's Animal House,3000000.0,141600000.0,141600000.0,R,Comedy
Paranormal Activity 2,3000000.0,84752907.0,177512032.0,R,Horror
War Room,3000000.0,67790117.0,73975239.0,PG,Drama
Goldfinger,3000000.0,51100000.0,124900000.0,PG,Action
The Bridge on the River Kwai,3000000.0,33300000.0,33300000.0,PG,Drama
Coming Home,3000000.0,32653000.0,32653000.0,,Drama
Waking Ned Devine,3000000.0,24793251.0,55193251.0,PG,Comedy
Air Bud,3000000.0,24646936.0,27788649.0,PG,Adventure
Love and Death,3000000.0,20123742.0,20123742.0,,Comedy
Pokemon 3: The Movie,3000000.0,17052128.0,68452128.0,G,Adventure
Spaced Invaders,3000000.0,15000000.0,15000000.0,PG,Adventure
Krush Groove,3000000.0,11052713.0,11052713.0,R,Drama
Next Day Air,3000000.0,10027047.0,10172519.0,R,Comedy
Belly,3000000.0,9639390.0,9639390.0,R,Drama
Trippin’,3000000.0,9017070.0,9017070.0,R,Comedy
Before Midnight,3000000.0,8110621.0,23251930.0,R,Drama
Teen Wolf Too,3000000.0,7888000.0,7888000.0,,Comedy
The Collector,3000000.0,7712114.0,10473836.0,R,Horror
Phantasm II,3000000.0,7282851.0,7282851.0,,Horror
Woman Thou Art Loosed,3000000.0,6879730.0,6879730.0,R,Drama
Real Women Have Curves,3000000.0,5853194.0,7777790.0,PG-13,Comedy
Water,3000000.0,5529144.0,11322573.0,PG-13,Drama
Don’t Think Twice,3000000.0,4417983.0,4417983.0,R,Comedy
Swiss Army Man,3000000.0,4210454.0,5837111.0,R,Drama
East is East,3000000.0,4170647.0,30438635.0,R,Comedy
Whipped,3000000.0,4142507.0,4142507.0,R,Comedy
Kama Sutra,3000000.0,4109095.0,4109095.0,R,Drama
Frances Ha,3000000.0,4067398.0,11262769.0,R,Comedy
Warlock: The Armageddon,3000000.0,3902679.0,3902679.0,R,Horror
Days of Heaven,3000000.0,3446749.0,3660880.0,,Drama
Compadres,3000000.0,3127773.0,7445044.0,R,Comedy
Basquiat,3000000.0,2962051.0,2962051.0,R,Drama
Tsotsi,3000000.0,2912606.0,11537539.0,R,Drama
Letters to God,3000000.0,2848587.0,3237452.0,PG,Drama
Tusk,3000000.0,1821983.0,1857688.0,R,Horror
Elephant,3000000.0,1266955.0,10051516.0,R,Drama
Bachelorette,3000000.0,446770.0,12577401.0,R,Comedy
Everybody Wants to Be Italian,3000000.0,351416.0,351416.0,R,Comedy
Creature,3000000.0,331000.0,331000.0,R,Horror
Freeway,3000000.0,295493.0,295493.0,R,Comedy
Dead Alive,3000000.0,242623.0,242623.0,,Horror
Chain Letter,3000000.0,205842.0,1022453.0,R,Horror
Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,R,Comedy
Holly,3000000.0,163069.0,163069.0,R,Drama
The Grand,3000000.0,115879.0,115879.0,R,Comedy
Sommersturm,3000000.0,95204.0,95204.0,R,Drama
Fort McCoy,3000000.0,78948.0,78948.0,R,Drama
The Gambler,3000000.0,51773.0,101773.0,R,Drama
Before We Go,3000000.0,37151.0,483938.0,PG-13,Drama
Tanner Hall,3000000.0,5073.0,5073.0,R,Drama
My Big Fat Independent Movie,3000000.0,4655.0,4655.0,R,Comedy
They Came Together,3000000.0,0.0,82780.0,R,Comedy
Barry Munday,3000000.0,0.0,0.0,R,Comedy
Central do Brasil,2900000.0,5969553.0,17006158.0,R,Drama
High Tension,2850000.0,3681066.0,6435262.0,R,Horror
Young Frankenstein,2800000.0,86300000.0,86300000.0,PG,Comedy
The Omen,2800000.0,48570885.0,48570885.0,R,Horror
Hustle & Flow,2800000.0,22202809.0,23591783.0,R,Drama
Artie Lange's Beer League,2800000.0,475000.0,475000.0,R,Comedy
Diary of the Dead,2750000.0,952620.0,5394447.0,R,Horror
The Black Stallion,2700000.0,37799643.0,37799643.0,G,Drama
Ulee's Gold,2700000.0,9054736.0,15600000.0,R,Drama
Blazing Saddles,2600000.0,119500000.0,119500000.0,R,Comedy
Ida,2600000.0,3827060.0,15298355.0,PG-13,Drama
Maurice,2600000.0,3147950.0,3198308.0,R,Drama
Timber Falls,2600000.0,0.0,71248.0,R,Horror
A Haunted House,2500000.0,40041683.0,59922558.0,R,Comedy
Garden State,2500000.0,26782316.0,36028802.0,R,Drama
That Thing You Do!,2500000.0,25857416.0,34557416.0,PG,Drama
Halloween II,2500000.0,25533818.0,25533818.0,,Horror
Halloween 3: Season of the Witch,2500000.0,14400000.0,14400000.0,,Horror
The Spectacular Now,2500000.0,6852971.0,6916951.0,R,Drama
Before Sunrise,2500000.0,5274005.0,5686742.0,R,Drama
Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,PG-13,Comedy
Robot & Frank,2500000.0,3317468.0,4934356.0,PG-13,Drama
Jesus' Son,2500000.0,1282084.0,1687548.0,R,Drama
Saving Face,2500000.0,1187266.0,1269705.0,R,Comedy
Brick Lane,2500000.0,1094998.0,3838486.0,PG-13,Drama
Eye of the Dolphin,2500000.0,72210.0,72260.0,PG-13,Drama
Underdogs,2500000.0,35017.0,35017.0,PG,Drama
Alien Uprising,2500000.0,0.0,0.0,R,Action
Go For It!,2450000.0,180237.0,182358.0,PG-13,Drama
Get on the Bus,2400000.0,5691854.0,5691854.0,R,Drama
Idiocracy,2400000.0,444093.0,500296.0,R,Comedy
Do You Believe?,2300000.0,12985600.0,14305450.0,PG-13,Drama
"Dancer, Texas Pop. 81",2300000.0,574838.0,574838.0,PG,Comedy
Frontera,2300000.0,59696.0,59696.0,PG-13,Drama
Redemption Road,2300000.0,29384.0,29384.0,PG-13,Drama
Pinocchio,2289247.0,84300000.0,84300000.0,G,Adventure
Friday the 13th Part 3,2250000.0,36690067.0,36690067.0,,Horror
The French Connection,2200000.0,41158757.0,41158757.0,,Drama
The Last Sin Eater,2200000.0,388390.0,388390.0,PG-13,Drama
Bully,2100000.0,881824.0,1381824.0,R,Drama
Mi America,2100000.0,3330.0,3330.0,R,Drama
Courageous,2000000.0,34522221.0,35185884.0,PG-13,Drama
From Russia With Love,2000000.0,24800000.0,78900000.0,PG,Action
Mad Max 2: The Road Warrior,2000000.0,24600832.0,24600832.0,,Action
In the Heat of the Night,2000000.0,24379978.0,24407647.0,,Drama
Sleeper,2000000.0,18344729.0,18344729.0,,Comedy
It Follows,2000000.0,14674077.0,23250755.0,R,Horror
Silent House,2000000.0,12739737.0,16610760.0,R,Horror
Boys Don't Cry,2000000.0,11540607.0,20741000.0,R,Drama
Das Leben der Anderen,2000000.0,11284657.0,81197047.0,R,Drama
Witchboard,2000000.0,7369373.0,7369373.0,,Horror
Smoke Signals,2000000.0,6719300.0,7756617.0,PG-13,Comedy
Winter's Bone,2000000.0,6531503.0,16131551.0,R,Drama
American Splendor,2000000.0,6003587.0,8685632.0,R,Drama
The Florida Project,2000000.0,5904366.0,11303040.0,R,Drama
All Saints,2000000.0,5802208.0,5941994.0,PG,Drama
Before Sunset,2000000.0,5792822.0,11217346.0,R,Drama
Amores Perros,2000000.0,5383834.0,20883834.0,R,Drama
Thirteen,2000000.0,4601043.0,9505996.0,R,Drama
Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0,R,Drama
We Are Your Friends,2000000.0,3591417.0,10166209.0,R,Drama
Harsh Times,2000000.0,3337931.0,6225304.0,R,Drama
Ghost Dog: The Way of the Samurai,2000000.0,3330230.0,10672492.0,R,Drama
Captive,2000000.0,2583301.0,2791973.0,PG-13,Drama
Full Frontal,2000000.0,2512846.0,3438804.0,R,Comedy
Hearts Beat Loud,2000000.0,2386254.0,2420962.0,PG-13,Drama
The Resurrection of Gavin Stone,2000000.0,2303792.0,2303792.0,PG,Comedy
Strangers with Candy,2000000.0,2072645.0,2077844.0,R,Comedy
Son of Rambow: A Home Movie,2000000.0,1785505.0,11263263.0,PG-13,Comedy
The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,R,Drama
Get Real,2000000.0,1152411.0,1152411.0,R,Comedy
Meek's Cutoff,2000000.0,977772.0,1869928.0,PG,Drama
Dinner Rush,2000000.0,638227.0,1075504.0,R,Drama
The Virginity Hit,2000000.0,636706.0,636706.0,R,Comedy
House of D,2000000.0,388532.0,466106.0,PG-13,Drama
Teeth,2000000.0,347578.0,2350641.0,R,Comedy
Stonewall,2000000.0,304602.0,304602.0,R,Drama
Sherrybaby,2000000.0,199176.0,759504.0,R,Drama
It's All Gone Pete Tong,2000000.0,120620.0,2226603.0,R,Drama
24 7: Twenty Four Seven,2000000.0,72544.0,72544.0,R,Comedy
Growing up Smith,2000000.0,35312.0,35312.0,PG-13,Comedy
Super Capers,2000000.0,30955.0,30955.0,PG,Adventure
Return of the Living Dead 3,2000000.0,21000.0,21000.0,,Horror
London,2000000.0,12667.0,12667.0,R,Drama
Eden Lake,2000000.0,7321.0,4294373.0,R,Horror
Say Uncle,2000000.0,5361.0,5361.0,R,Comedy
Grave Encounters,2000000.0,0.0,2151887.0,,Horror
Bananas,2000000.0,0.0,0.0,PG-13,Comedy
Rockaway,2000000.0,0.0,0.0,R,Drama
Small Apartments,2000000.0,0.0,0.0,R,Comedy
The Dog Lover,2000000.0,0.0,0.0,PG,Drama
Nowhere Boy,1900000.0,1445366.0,7785229.0,R,Drama
Northfork,1900000.0,1420578.0,1445140.0,PG-13,Drama
Brotherly Love,1900000.0,478595.0,478595.0,R,Drama
Submarine,1900000.0,467602.0,4581937.0,R,Comedy
The Last Exorcism,1800000.0,41034350.0,70165900.0,PG-13,Horror
Carrie,1800000.0,25878153.0,25878153.0,,Horror
A Nightmare on Elm Street,1800000.0,25504513.0,25504513.0,R,Horror
Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,PG-13,Drama
El crimen de padre Amaro,1800000.0,5719000.0,5719000.0,R,Drama
Songcatcher,1800000.0,3050934.0,3050934.0,PG-13,Drama
Higher Ground,1800000.0,841056.0,842693.0,R,Drama
I Spit on Your Grave,1750000.0,93051.0,1278471.0,R,Horror
In the Bedroom,1700000.0,35930604.0,42137871.0,R,Drama
La misma luna,1700000.0,12590147.0,23271741.0,PG-13,Drama
The Lunchbox,1700000.0,4231500.0,12231500.0,PG,Drama
Grace Unplugged,1700000.0,2507159.0,2507159.0,PG,Drama
"Happy, Texas",1700000.0,2039192.0,2891228.0,PG-13,Comedy
Saul fia,1700000.0,1777043.0,9696537.0,R,Drama
My Summer of Love,1700000.0,1000915.0,4727375.0,R,Drama
Yes,1700000.0,396035.0,661221.0,R,Drama
Foolish,1600000.0,6026908.0,6026908.0,R,Comedy
Bubble,1600000.0,145382.0,145382.0,R,Drama
Mississippi Mermaid,1600000.0,27795.0,2627795.0,R,Drama
I Love Your Work,1600000.0,3264.0,3264.0,R,Comedy
Insidious,1500000.0,54009150.0,99870886.0,R,Horror
Moonlight,1500000.0,27854931.0,65322266.0,R,Drama
Cabin Fever,1500000.0,21158188.0,30351664.0,R,Horror
Kickboxer,1500000.0,14533681.0,14533681.0,R,Action
Bloodsport,1500000.0,11806119.0,11806119.0,R,Action
The Squid and the Whale,1500000.0,7372734.0,11191423.0,R,Drama
Dawn of the Dead,1500000.0,5100000.0,55000000.0,,Horror
Exotica,1500000.0,5046118.0,5046118.0,R,Drama
The To Do List,1500000.0,3491669.0,4128828.0,R,Comedy
Buffalo '66,1500000.0,2380606.0,2380606.0,R,Comedy
Repo Man,1500000.0,2300000.0,2300000.0,,Comedy
I’m Not Ashamed,1500000.0,2082980.0,2082980.0,PG-13,Drama
Nueve Reinas,1500000.0,1222889.0,12412889.0,R,Drama
The Lords of Salem,1500000.0,1165881.0,1541131.0,R,Horror
The Ballad of Jack and Rose,1500000.0,712294.0,1126258.0,R,Drama
The Believer,1500000.0,406035.0,1840248.0,R,Drama
Snow Angels,1500000.0,402858.0,414404.0,R,Drama
MOOZ-lum,1500000.0,362239.0,372239.0,PG-13,Drama
Amigo,1500000.0,184705.0,184705.0,R,Drama
Hatchet,1500000.0,175281.0,240396.0,R,Horror
My Name is Bruce,1500000.0,173066.0,173066.0,R,Horror
Modern Times,1500000.0,163245.0,165049.0,G,Comedy
The Salon,1500000.0,139084.0,139084.0,PG-13,Comedy
Stolen Summer,1500000.0,119841.0,119841.0,PG,Drama
Forty Shades of Blue,1500000.0,75828.0,172569.0,R,Drama
Trucker,1500000.0,52429.0,52429.0,R,Drama
Teefa in Trouble,1500000.0,0.0,98806.0,,Action
Fetching Cody,1500000.0,0.0,0.0,,Drama
The Lion of Judah,1500000.0,0.0,0.0,PG,Adventure
Mustang,1400000.0,845464.0,5545484.0,PG-13,Drama
The Holy Girl,1400000.0,304124.0,1261792.0,R,Drama
Festen,1300000.0,1647780.0,1647780.0,R,Comedy
Trees Lounge,1300000.0,749741.0,749741.0,R,Drama
Journey from the Fall,1300000.0,635305.0,635305.0,R,Drama
The Basket,1300000.0,609042.0,609042.0,PG,Drama
Def-Con 4,1300000.0,210904.0,210904.0,,Action
Friday the 13th Part 2,1250000.0,21722776.0,21722776.0,,Horror
C.H.U.D.,1250000.0,4700000.0,4700000.0,,Horror
Filly Brown,1250000.0,2850357.0,2940411.0,R,Drama
Saw,1200000.0,55968727.0,103880027.0,R,Horror
"Sex, Lies, and Videotape",1200000.0,24741667.0,36741667.0,R,Drama
Super Troopers,1200000.0,18492362.0,23046142.0,R,Comedy
Monsoon Wedding,1200000.0,13876974.0,27025600.0,R,Comedy
You Can Count on Me,1200000.0,9180275.0,10827356.0,R,Drama
Home Run,1200000.0,2859955.0,2859955.0,PG-13,Drama
But I'm a Cheerleader,1200000.0,2205627.0,2509344.0,R,Comedy
Blue Like Jazz,1200000.0,595018.0,595018.0,PG-13,Comedy
Que Horas Ela Volta?,1200000.0,376976.0,3247411.0,R,Drama
Q,1200000.0,255000.0,255000.0,,Horror
Grand Theft Parsons,1200000.0,0.0,0.0,PG-13,Drama
Crowsnest,1200000.0,0.0,0.0,R,Horror
Airborne,1200000.0,0.0,0.0,,Horror
God’s Not Dead,1150000.0,60755732.0,63777092.0,PG,Drama
Waiting...,1125000.0,16124543.0,18673274.0,R,Comedy
Wolf Creek,1100000.0,16186348.0,29005064.0,R,Horror
Ong-Bak,1100000.0,4563167.0,24062965.0,R,Action
Serbuan maut,1100000.0,4105123.0,9297407.0,R,Action
The Offspring,1100000.0,1355728.0,1355728.0,R,Horror
Beyond the Black Rainbow,1100000.0,56491.0,56491.0,R,Drama
Casablanca,1039000.0,10462500.0,10462500.0,PG,Drama
Rocky,1000000.0,117235147.0,225000000.0,PG,Drama
The Devil Inside,1000000.0,53262945.0,101759490.0,R,Horror
Unfriended,1000000.0,32789645.0,62869004.0,R,Horror
Taxi Driver,1000000.0,28262574.0,28316211.0,R,Drama
The Fog,1000000.0,21378361.0,21378361.0,,Horror
You're Next,1000000.0,18494006.0,26887177.0,R,Horror
Chernobyl Diaries,1000000.0,18119640.0,42411721.0,R,Horror
The Howling,1000000.0,17985000.0,17985000.0,,Horror
Dr. No,1000000.0,16067035.0,59567035.0,PG,Action
Hellraiser,1000000.0,14564000.0,14575148.0,R,Horror
Godzilla 2000,1000000.0,10037390.0,10037390.0,PG,Action
Blue Valentine,1000000.0,9737892.0,16566240.0,R,Drama
Transamerica,1000000.0,9015303.0,16553163.0,R,Drama
Beyond the Valley of the Dolls,1000000.0,9000000.0,9000000.0,,Comedy
Unfriended: Dark Web,1000000.0,8783985.0,9620953.0,R,Horror
The Green Inferno,1000000.0,7192291.0,12931569.0,R,Horror
The Sessions,1000000.0,6002451.0,11495204.0,R,Drama
October Baby,1000000.0,5355847.0,5391992.0,PG-13,Drama
The Skeleton Twins,1000000.0,5284309.0,5797192.0,R,Drama
Junebug,1000000.0,2678010.0,3553253.0,R,Drama
Frozen River,1000000.0,2511476.0,6030129.0,R,Drama
Sidewalks of New York,1000000.0,2402459.0,3575308.0,R,Comedy
Two Girls and a Guy,1000000.0,2057193.0,2315026.0,R,Drama
The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0,PG,Drama
Bubba Ho-Tep,1000000.0,1239183.0,1492895.0,R,Comedy
No Man's Land,1000000.0,1067481.0,2684207.0,R,Drama
Slam,1000000.0,1009819.0,1087521.0,R,Drama
Patti Cake$,1000000.0,800148.0,1471090.0,R,Comedy
Panic,1000000.0,779137.0,1425707.0,R,Drama
Palo Alto,1000000.0,767732.0,1156309.0,R,Drama
The Future,1000000.0,568662.0,1239174.0,R,Drama
All the Real Girls,1000000.0,549666.0,703020.0,R,Drama
23 Blast,1000000.0,549185.0,549185.0,PG-13,Drama
Dream With The Fishes,1000000.0,542909.0,542909.0,R,Drama
Blue Car,1000000.0,464126.0,475367.0,R,Drama
Wristcutters: A Love Story,1000000.0,446165.0,473769.0,R,Comedy
Luminarias,1000000.0,428535.0,428535.0,R,Comedy
I Origins,1000000.0,336472.0,852399.0,R,Drama
The Battle of Shaker Heights,1000000.0,280351.0,839145.0,PG-13,Comedy
Love Liza,1000000.0,213137.0,213137.0,R,Drama
Lisa Picard is Famous,1000000.0,113433.0,113433.0,PG-13,Comedy
The House of the Devil,1000000.0,101215.0,102812.0,R,Horror
Hardflip,1000000.0,96734.0,96734.0,PG-13,Drama
Creative Control,1000000.0,63014.0,63014.0,R,Drama
Camp X-Ray,1000000.0,9837.0,9837.0,R,Drama
Special,1000000.0,7202.0,26822.0,R,Drama
