School ID,Name of School,Street Address,City,State,ZIP Code,Phone Number,Website,Blue Ribbon Award,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth Percentile All Grades,NWEA Math Growth Percentile Grade 3,NWEA Math Growth Percentile Grade 4,NWEA Math Growth Percentile Grade 5,NWEA Math Growth Percentile Grade 6,NWEA Math Growth Percentile Grade 7,NWEA Math Growth Percentile Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,Suspensions Per 100 students 2013,Suspensions Per 100 students 2012,Percentage Misconducts Resulting in Suspension 2013,Percentage Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspension 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Grade 3-8 On-Track Percentage 2013,One-Year Drop Out Rate Percentage 2013,One-Year Drop Out Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
610317,Brighton Park Elementary School,3825 S Washtenaw Ave,Chicago,IL,60632,(773) 535-7237,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,85.5,71.9,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,STRONG,NEUTRAL,PENDING CERTIFICATION,DEVELOPING,43,15,37,75,87,13,69,94,62,97,49,91,69,91,27,16,16,15,32,44,25,54,57,9,52,50,44,79,58,65,6.9,4.3,93.6,87.9,2,1.9,95.6,96.1,93.8,96,76.6,,,1159041.661,1879076.777,41.82391375,-87.69204069,"{'latitude': '-87.69204069', 'longitude': '41.82391375'}",,,,,,
610534,Skinner North Classical School,640 W Scott St,Chicago,IL,60610,(773) 534-8500,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,0,100,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY STRONG,VERY STRONG,NOT ENOUGH DATA,VERY STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,EXCELLING,99,99,99,99,,,,99,99,96,99,,,,99,99,99,99,99,,,,99,99,99,99,99,,,,4,0.8,29.3,,1.3,,96.4,96.7,96.2,95.5,95.1,,,1171670.974,1908773.84,41.9051367,-87.64483441,"{'latitude': '-87.64483441', 'longitude': '41.9051367'}",,,,,,
610212,Albany Park Multicultural Academy,4929 N Sawyer Ave,Chicago,IL,60625,(773) 534-5108,http://www.albany.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,98.2,94.1,NEUTRAL,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,VERY STRONG,NOT CERTIFIED,EXCELLING,47,,,,,68,25,87,,,,,80,77,46,,,,,,46,48,89,,,,,,81,88,,1.1,,,,,96.8,96.6,95,96.1,90.3,,,1153858.196,1932691.891,41.9711433,-87.70962725,"{'latitude': '-87.70962725', 'longitude': '41.9711433'}",,,,,,
610291,Richard Henry Lee Elementary School,6448 S Tripp Ave,Chicago,IL,60629,(773) 535-2255,http://www.lee.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,92.3,84.8,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,PENDING CERTIFICATION,STRONG,49,62,40,68,37,57,31,93,98,64,64,71,91,88,30,21,44,28,37,19,35,35,52,33,66,42,49,53,52,63,2.4,5.8,58.3,36.9,2.2,1.3,95.1,95.7,95,95.1,75.3,,,1149113.752,1861299.693,41.77532831,-87.72892174,"{'latitude': '-87.72892174', 'longitude': '41.77532831'}",,,,,,
610354,North River Elementary School,4416 N Troy St,Chicago,IL,60625,(773) 534-0590,http://www.northriver.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,83.8,66.7,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,WEAK,VERY WEAK,WEAK,NOT CERTIFIED,STRONG,84,87,93,70,74,34,64,37,50,53,69,65,2,55,50,,76,70,49,44,28,44,53,,61,59,63,35,31,72,6.6,8.1,61,70,2,3.3,96.6,96.2,94.1,95,80,,,1154546.547,1929268.921,41.96173669,-87.70718808,"{'latitude': '-87.70718808', 'longitude': '41.96173669'}",,,,,,
610533,Dr Jorge Prieto Math and Science,2231 N Central Ave,Chicago,IL,60639,(773) 534-0210,http://www.cps.edu,,LEVEL 3,ON PROBATION,1,MODERATELY ORGANIZED,85.6,89.5,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,STRONG,1,0,27,43,31,3,0,49,39,65,80,68,29,3,9,3,4,21,19,26,2,9,24,8,28,42,36,40,5,21,5.2,2.3,82.8,62.2,3.2,2.7,93.4,94.4,96.2,97.3,68.6,,,1138718.257,1914429.033,41.92131717,-87.7657438,"{'latitude': '-87.7657438', 'longitude': '41.92131717'}",,,,,,
610217,James Ward Elementary School,2701 S Shields Ave,Chicago,IL,60616,(773) 534-9050,http://www.ward.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,94.9,93.6,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,WEAK,NEUTRAL,WEAK,HEALTHY SCHOOLS CERTIFIED,STRONG,95,77,69,66,76,99,72,99,97,99,95,86,99,99,75,86,74,53,58,61,87,79,98,98,93,99,95,84,99,99,0.2,2.2,,45.8,,1.5,97.1,97.9,95.4,96.7,85.8,,,1174442.789,1886499.005,41.84395162,-87.63531815,"{'latitude': '-87.63531815', 'longitude': '41.84395162'}",,,,,,
610263,John Foster Dulles Elementary School,6311 S Calumet Ave,Chicago,IL,60637,(773) 535-0690,http://www.cps.edu,,LEVEL 3,ON PROBATION,7,NOT YET ORGANIZED,88.5,72.4,WEAK,NEUTRAL,NEUTRAL,WEAK,VERY WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,21,49,8,43,22,92,9,96,90,92,99,24,90,39,2,0,10,3,4,3,3,1,13,0,30,40,47,9,7,14,46.1,19.5,91,75.4,2.5,2.9,93.3,95.3,95.7,97.2,70.6,,,1179581.237,1863162.082,41.779797,-87.61717494,"{'latitude': '-87.61717494', 'longitude': '41.779797'}",,,,,,
610347,Claremont Academy Elementary School,2300 W 64th St,Chicago,IL,60636,(773) 535-8110,http://www.claremont.cps.k12.il.us,,LEVEL 2,ON PROBATION,7,WELL-ORGANIZED,79.1,100,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,WEAK,NEUTRAL,WEAK,VERY STRONG,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,96,17,99,50,85,88,67,99,82,99,90,99,80,89,10,13,0,42,13,19,16,11,17,12,11,52,18,25,9,20,62.6,63.3,85.3,73.9,1.7,1.8,91,92.7,94,94.5,43.8,,,1162155.645,1862200.052,41.77753754,-87.68108634,"{'latitude': '-87.68108634', 'longitude': '41.77753754'}",,,,,,
610201,Ole A Thorp Elementary Scholastic Academy,6024 W Warwick Ave,Chicago,IL,60634,(773) 534-3640,http://www.thorpacademy.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,94.3,58.7,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,NEUTRAL,WEAK,NEUTRAL,PENDING CERTIFICATION,STRONG,89,91,90,91,87,49,34,98,84,98,81,62,92,91,83,92,86,91,82,79,60,71,89,88,75,96,83,89,78,90,2.2,4.4,24.3,26.5,1.1,1.7,95.7,96.8,94.1,95.6,84.1,,,1135416.207,1924349.243,41.94859865,-87.77764028,"{'latitude': '-87.77764028', 'longitude': '41.94859865'}",,,,,,
610246,Edward Beasley Elementary Magnet Academic Center,5255 S State St,Chicago,IL,60609,(773) 535-1230,http://www.beasley.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,94.7,89.7,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,VERY WEAK,NEUTRAL,NOT CERTIFIED,STRONG,33,36,9,30,45,69,69,29,68,17,5,50,46,77,41,17,52,40,29,44,53,56,38,42,44,29,23,43,34,63,25,11.9,67.7,59,2.3,2.2,94.4,95.4,95.1,95.4,69.4,,,1177212.26,1869948.081,41.79847228,-87.62565509,"{'latitude': '-87.62565509', 'longitude': '41.79847228'}",,,,,,
610249,Talman Elementary School,5450 S Talman Ave,Chicago,IL,60632,(773) 535-7850,http://www.talman.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,61.7,80,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,STRONG,STRONG,WEAK,NOT CERTIFIED,DEVELOPING,99,96,97,84,99,56,78,99,99,99,31,97,99,99,52,78,70,28,25,50,68,73,66,87,87,58,27,55,79,81,3.2,2.7,19.7,17.1,1.1,1.9,95.4,96.9,93.9,94.3,79.2,,,1159597.93,1868206.829,41.79407382,-87.6902983,"{'latitude': '-87.6902983', 'longitude': '41.79407382'}",,,,,,
610274,James Weldon Johnson Elementary School,1420 S Albany Ave,Chicago,IL,60623,(773) 534-1829,http://www.cps.edu,,LEVEL 3,ON PROBATION,10,PARTIALLY ORGANIZED,79.7,85.7,WEAK,WEAK,NEUTRAL,STRONG,NEUTRAL,WEAK,NEUTRAL,WEAK,STRONG,HEALTHY SCHOOLS CERTIFIED,STRONG,53,40,41,45,52,41,84,13,58,37,9,42,5,24,3,1,2,3,4,2,6,18,3,6,6,6,4,4,2,5,15.8,9,74.1,82.1,2.2,3.5,95,95.2,95.5,96.5,67.1,,,1155905.302,1892874.443,41.86183983,-87.7031756,"{'latitude': '-87.7031756', 'longitude': '41.86183983'}",,,,,,
610316,Amelia Earhart Options for Knowledge ES,1710 E 93rd St,Chicago,IL,60617,(773) 535-6416,http://www.earhart.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,100,92.9,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,STRONG,NOT CERTIFIED,INCOMPLETE DATA,85,55,18,58,98,98,44,73,85,44,69,55,26,91,69,44,61,81,68,82,73,66,63,66,46,87,79,70,25,59,13.5,14.5,55.9,74.5,1.8,1.9,96.8,96.6,95.6,96.5,83.1,,,1189297.589,1843689.527,41.72613498,-87.58217727,"{'latitude': '-87.58217727', 'longitude': '41.72613498'}",,,,,,
610221,Daniel Webster Elementary School,4055 W Arthington St,Chicago,IL,60624,(773) 534-6925,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,50,85.7,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,NEUTRAL,NEUTRAL,VERY STRONG,VERY STRONG,VERY STRONG,NOT CERTIFIED,INCOMPLETE DATA,99,90,99,97,93,99,66,96,80,87,34,52,97,99,18,0,25,61,37,23,66,3,20,3,27,57,20,14,44,11,1.2,0.3,,,,,93.9,94.7,97.5,97.6,65.7,,,1149263.609,1895759.896,41.86988904,-87.72748159,"{'latitude': '-87.72748159', 'longitude': '41.86988904'}",,,,,,
610228,John Greenleaf Whittier Elementary School,1900 W 23rd St,Chicago,IL,60608,(773) 535-4590,http://www.cps.edu,,LEVEL 3,ON PROBATION,3,ORGANIZED,67.2,34.8,NOT ENOUGH DATA,NEUTRAL,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,WEAK,WEAK,VERY WEAK,PENDING CERTIFICATION,INCOMPLETE DATA,42,63,48,39,8,95,49,60,76,90,24,94,47,1,23,,53,15,16,8,56,27,32,,47,40,20,38,51,19,7.6,3,70.7,18.8,2,2.6,94.2,95.4,94.4,96,72.3,,,1164042.174,1888805.999,41.85050786,-87.67342126,"{'latitude': '-87.67342126', 'longitude': '41.85050786'}",,,,,,
610271,Jensen Elementary Scholastic Academy,3030 W Harrison St,Chicago,IL,60612,(773) 534-6840,http://www.jensen.cps.k12.il.us,,LEVEL 3,ON PROBATION,1,NOT YET ORGANIZED,82.8,90,VERY WEAK,WEAK,WEAK,VERY WEAK,VERY WEAK,WEAK,WEAK,WEAK,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,95,19,40,97,45,84,99,98,74,99,38,49,81,99,14,17,1,8,39,33,1,47,26,26,11,60,41,24,9,30,26.2,8.4,87.3,78.4,1.8,1.7,92.8,93.9,94.2,94.5,48.2,,,1156127.601,1897250.02,41.87384239,-87.70224149,"{'latitude': '-87.70224149', 'longitude': '41.87384239'}",,,,,,
610305,George Leland Elementary School,512 S Lavergne Ave,Chicago,IL,60644,(773) 534-6340,http://www.leland.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,0,92.3,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,95,95,,,,,,98,98,,,,,,34,29,44,,,,,,46,14,76,,,,,,4.5,3.4,80,,1.4,,94.2,95,93.8,96.1,80.6,,,1143308.514,1897064.832,41.87358321,-87.74931216,"{'latitude': '-87.74931216', 'longitude': '41.87358321'}",,,,,,
610235,Ella Flagg Young Elementary School,1434 N Parkside Ave,Chicago,IL,60651,(773) 534-6200,http://www.young.cps.k12.il.us,,LEVEL 3,ON PROBATION,1,PARTIALLY ORGANIZED,85.1,72.7,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,9,38,49,45,11,10,22,35,47,82,70,3,36,28,3,1,10,8,8,1,1,15,9,1,8,25,16,1,8,37,3,2.5,70.2,50.9,3.4,6.1,93.5,94.7,94.2,95.9,63.8,,,1138362.536,1909130.405,41.90678358,-87.76717934,"{'latitude': '-87.76717934', 'longitude': '41.90678358'}",,,,,,
610342,Albert R Sabin Elementary Magnet School,2216 W Hirsch St,Chicago,IL,60622,(773) 534-4491,http://www.sabin.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,97.4,95,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,NEUTRAL,VERY STRONG,WEAK,STRONG,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,87,58,28,62,87,87,95,99,94,35,99,99,49,77,30,11,29,34,35,33,36,41,49,24,56,39,88,73,25,27,9.3,12.1,39,31.8,1.9,2.4,94.6,95.2,95.7,95.3,81.6,,,1161265.299,1909314.592,41.90684338,-87.68304259,"{'latitude': '-87.68304259', 'longitude': '41.90684338'}",,,,,,
610216,John A Walsh Elementary School,2015 S Peoria St,Chicago,IL,60608,(773) 534-7950,http://www.walsh.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,NOT YET ORGANIZED,72.5,77.8,WEAK,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,NEUTRAL,VERY WEAK,WEAK,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,EMERGING,52,17,38,59,82,58,75,51,25,56,90,52,23,19,42,37,14,38,62,28,56,61,54,35,24,44,65,50,79,61,3.1,3.2,87.5,61.5,2.1,4.3,94.1,95.1,93.7,96.4,70.9,,,1170942.07,1890439.543,41.85484214,-87.64804964,"{'latitude': '-87.64804964', 'longitude': '41.85484214'}",,,,,,
610293,Genevieve Melody Elementary School,3937 W Wilcox St,Chicago,IL,60624,(773) 534-6850,http://www.melody.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,97.3,100,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,PENDING CERTIFICATION,EXCELLING,47,10,89,55,23,55,84,26,9,82,66,36,7,35,14,15,4,47,20,7,13,34,15,14,3,33,15,15,23,24,6.4,3,78.3,47.4,2.9,4.7,92.9,94,95.9,96.7,39.9,,,1150012.228,1899002.166,41.87877166,-87.72464875,"{'latitude': '-87.72464875', 'longitude': '41.87877166'}",,,,,,
610282,Ronald E McNair Elementary School,4820 W Walton St,Chicago,IL,60651,(773) 534-8980,http://www.cps.edu,,LEVEL 3,ON PROBATION,14,PARTIALLY ORGANIZED,63.7,82.1,WEAK,STRONG,STRONG,WEAK,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,4,8,1,61,35,72,21,76,62,8,6,97,91,90,3,23,0,12,31,1,7,4,5,32,1,8,2,6,7,8,61.1,56.9,81.1,91.7,1.6,1.9,90.3,92.5,94.2,95.5,44.3,,,1143946.854,1905911.072,41.8978464,-87.74674645,"{'latitude': '-87.74674645', 'longitude': '41.8978464'}",,,,,,
610396,Tarkington School of Excellence ES,3330 W 71st St,Chicago,IL,60629,(773) 535-4700,http://www.tarkington.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,92.5,73.7,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,STRONG,56,65,78,25,35,68,46,88,86,98,58,55,64,63,21,40,26,34,5,8,36,37,37,65,42,69,28,22,39,31,7.4,6.4,92.9,95.8,1.7,2.7,95.6,96,95.7,96.5,71.1,,,1155280.2,1857374.137,41.76443483,-87.70642093,"{'latitude': '-87.70642093', 'longitude': '41.76443483'}",,,,,,
610364,William E B Dubois Elementary School,330 E 133rd St,Chicago,IL,60827,(773) 535-5582,http://www.dubois.cps.k12.il.us,,LEVEL 1,ON PROBATION,6,MODERATELY ORGANIZED,90.6,100,WEAK,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,14,44,,34,5,64,57,32,18,,33,65,55,93,5,9,2,,8,1,8,32,8,14,4,,11,2,4,53,12.7,26.4,62.9,72.1,2.2,2.5,94.4,94.4,94.2,95.6,67.6,,,1180737.575,1817242.153,41.65376037,-87.61434156,"{'latitude': '-87.61434156', 'longitude': '41.65376037'}",,,,,,
610353,Calmeca Academy of Fine Arts and Dual Language,3456 W 38th St,Chicago,IL,60632,(773) 535-7000,http://www.mckinleypk.cps.k12.il.us,,LEVEL 3,ON PROBATION,2,WELL-ORGANIZED,91.3,85.7,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,89,87,79,42,80,71,74,95,96,67,91,42,86,94,28,2,24,39,30,43,28,31,30,0,22,43,46,28,34,40,1.4,1.8,40,44.1,1.3,2.2,95.3,96.2,95.6,97.2,82.4,,,1153706.842,1879216.756,41.82440547,-87.71160875,"{'latitude': '-87.71160875', 'longitude': '41.82440547'}",,,,,,
610208,Mildred I Lavizzo Elementary School,138 W 109th St,Chicago,IL,60628,(773) 535-5300,http://www.cps.edu,,LEVEL 3,ON PROBATION,10,MODERATELY ORGANIZED,60.2,63.6,WEAK,VERY STRONG,VERY STRONG,NEUTRAL,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,56,99,8,3,75,85,3,1,0,43,9,34,22,12,8,24,53,1,1,7,28,5,1,0,0,6,0,5,20,15,7,3.3,63.6,60,4,1.9,91.3,93.6,93.4,95.4,67.2,,,1177114.736,1832710.465,41.69628998,-87.62713349,"{'latitude': '-87.62713349', 'longitude': '41.69628998'}",,,,,,
610256,Jackie Robinson Elementary School,4225 S Lake Park Ave,Chicago,IL,60653,(773) 535-1777,http://www.robinson.cps.k12.il.us,,LEVEL 3,ON PROBATION,5,MODERATELY ORGANIZED,0,100,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,VERY STRONG,NEUTRAL,STRONG,HEALTHY SCHOOLS CERTIFIED,EMERGING,94,94,,,,,,91,91,,,,,,1,0,9,,,,,,4,0,11,,,,,,15.4,27,29.2,35.8,1.6,1.7,88.8,90.9,95.5,92.7,37,,,1184412.88,1876890.974,41.81735839,-87.59903174,"{'latitude': '-87.59903174', 'longitude': '41.81735839'}",,,,,,
610539,Marvin Camras Elementary School,3000 N Mango Ave,Chicago,IL,60634,(773) 534-2960,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,88.6,75,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,STRONG,9,19,12,19,20,49,27,22,70,18,14,19,81,23,22,25,16,23,12,27,25,41,33,33,56,34,20,21,43,42,1.3,2.1,81.3,75,3,4.8,94.2,95,94.9,95.8,64.1,,,1137482.296,1919394.9,41.93496641,-87.77016525,"{'latitude': '-87.77016525', 'longitude': '41.93496641'}",,,,,,
610559,James Shields Middle School,2611 W 48th St,Chicago,IL,60632,(773) 535-7115,http://www.cps.edu,,NOT ENOUGH DATA,NOT ON PROBATION,,PARTIALLY ORGANIZED,85.3,84.6,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,STRONG,NOT CERTIFIED,INCOMPLETE DATA,33,,,47,32,36,49,40,,,76,27,42,32,21,,,,24,18,24,24,24,,,,45,29,18,23,10.2,,47.6,,3.4,,95.6,,94.4,,78.6,,,1159704.675,1872722.747,41.8064639,-87.68978289,"{'latitude': '-87.68978289', 'longitude': '41.8064639'}",,,,,,
610520,LaSalle II Magnet Elementary School,1148 N Honore St,Chicago,IL,60622,(773) 534-0490,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,91.6,84.6,STRONG,NEUTRAL,WEAK,STRONG,NEUTRAL,STRONG,NEUTRAL,WEAK,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,91,99,89,49,53,59,46,97,99,70,99,44,60,68,86,97,99,95,61,78,69,47,78,79,95,93,90,64,48,41,6.7,8.2,56,71.4,2.2,1.8,94.9,95.5,94.7,95.8,67.6,,,1163810.597,1907900.166,41.90290876,-87.67373263,"{'latitude': '-87.67373263', 'longitude': '41.90290876'}",,,,,,
610319,Evergreen Academy Middle School,3537 S Paulina St,Chicago,IL,60609,(773) 535-4836,http://www.evergreen.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,91.6,92,VERY STRONG,STRONG,VERY STRONG,VERY STRONG,VERY STRONG,VERY STRONG,WEAK,WEAK,NEUTRAL,PENDING CERTIFICATION,INCOMPLETE DATA,84,,,,93,46,55,59,,,,56,51,61,47,,,,,56,34,50,34,,,,,43,31,33,3,2.3,70.6,69.2,4.2,1.8,95.8,96.4,96,97.6,74.1,,,1165638.817,1881113.479,41.829365,-87.66778007,"{'latitude': '-87.66778007', 'longitude': '41.829365'}",,,,,,
610202,George W Tilton Elementary School,223 N Keeler Ave,Chicago,IL,60624,(773) 534-6746,http://www.tilton.cps.k12.il.us,,LEVEL 3,ON PROBATION,10,NOT YET ORGANIZED,90,83.3,WEAK,VERY WEAK,WEAK,WEAK,WEAK,VERY WEAK,STRONG,STRONG,STRONG,NOT CERTIFIED,INCOMPLETE DATA,24,20,67,20,70,41,28,87,52,99,87,23,97,16,1,13,0,4,2,1,1,0,14,30,1,65,54,3,15,17,59.9,55.4,80.3,91.5,2,1.9,91.8,94.1,93.9,95.5,43.5,,,1148397.097,1900931.417,41.88409703,-87.73052949,"{'latitude': '-87.73052949', 'longitude': '41.88409703'}",,,,,,
610363,Walt Disney Magnet Elementary School,4140 N Marine Dr,Chicago,IL,60613,(773) 534-5840,http://www.disney.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,PARTIALLY ORGANIZED,81,57,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,99,95,87,98,95,95,92,99,99,94,81,97,99,99,91,96,93,90,82,84,89,81,94,89,95,95,87,92,97,92,4.5,5.2,73.5,87.6,1.4,1.3,96.1,96.7,94.9,96.7,84.9,,,1171170.774,1927599.86,41.95680712,-87.6461175,"{'latitude': '-87.6461175', 'longitude': '41.95680712'}",,,,,,
610250,Rueben Salazar Elementary Bilingual Center,160 W Wendell St,Chicago,IL,60610,(773) 534-8310,http://www.salazar.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,92.9,80,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,INCOMPLETE DATA,99,96,99,99,90,83,98,99,99,96,99,93,89,9,67,19,46,63,68,58,87,80,78,61,78,72,93,69,85,51,8.1,7.1,71.4,33.7,2.1,3.9,95.3,95.9,95.7,97.1,77.6,,,1174702.288,1907452.819,41.90144445,-87.63373912,"{'latitude': '-87.63373912', 'longitude': '41.90144445'}",,,,,,
610281,Adam Clayton Powell Paideia Community Academy ES,7511 S South Shore Dr,Chicago,IL,60649,(773) 535-6650,http://www.powell.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,94.1,96.6,NEUTRAL,VERY STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,WEAK,VERY WEAK,STRONG,NOT CERTIFIED,INCOMPLETE DATA,77,31,29,96,26,76,86,98,45,73,99,68,90,93,14,3,9,24,36,6,16,32,31,10,13,55,59,17,31,51,8.5,19.3,60,99,1.5,1.7,95.5,95.3,94.7,97.1,75.2,,,1196129.985,1856209.466,41.76032435,-87.55673627,"{'latitude': '-87.55673627', 'longitude': '41.76032435'}",,,,,,
